#####################################################
#
# CS-CORPUS-EMNLP
#
# Version: 0.1
# Last update: (2015/05/30)
# Authors: David Vilares, Miguel A. Alonso and Carlos Gómez-Rodríguez
# -----------------------------------------
#
# CS-CORPUS-EMNLP is a manually-built polarity corpus for code-switching tweets (Spanish-English).
#
# Please, cite the following paper if you are using this resource:
# Vilares, David and Alonso, Miguel A. and Gómez-Rodríguez, Carlos, "Sentiment Analysis on Monolingual, MultiLingual and Code-Switching Twitter Corpora", in 6th Workshop on Computational Approaches to Subjectivity, Sentiment & Social Media Analysis (WASSA 2015), Lisbon, Portugal, 2015
#
# License
# -----------
#
# This resource is distributed under the Lesser General Public License For Linguistic Resources (LGPLLR). You will find the license at http://sanskrit.inria.fr/DATA/LGPLLR.html
#
#######################################################
Pos	Neg	ID	Text
1	5	422964314505375744	@yasminsanchez69 that's beyond stupid.. that shit is outta there 1. Es una mocosa 2. A teddybear? Really?  3. I hope the bitch get AIDS lmao
2	2	430525956877328384	@sanluispotoyees eww can we do a re-do of this day my hair was just ewww lol no estaba fresh faded;)
1	1	416007120572518400	@EzKarla lol pos pa la otra nos vamos a un house party ya sabes
2	1	429123604739932160	@crystal_jaimes @EricaYolli get ur shine on :D no podras
1	1	433820370760507392	@Monimaravilla19 he sure did! I remember back in the day when the B-Boyz had probz con nosotros at GMx este Andy was stuck between friends
2	2	415955032995934208	Dijo el guayabo el maldito vicio lol
2	1	409801096140296193	Y si no pues nimodo, always with them en las buenas y en las malas..
1	3	418516415184781312	Ultimo dia del año y me corrieron de mi kasa lol npw
1	3	432816503864320000	This house da miedo
1	1	424463101660905472	i asked him wat he was doing up y me dice "I had an emergency" and takes out the icecream!!
1	1	432785884614635520	Tengo hungry
2	3	431658855022338048	I was so happy i Hablando con Stacy De Su depressing life Actually made me feel depressed
3	1	423885365233995777	@_shedopeee CAN I GET A AMEN!!!!!!! LIKE DAMNNN MF HALLELUJAH!!!! Ese Guache David se la rifo #Shocked #ItsReal #TeAplaudo #Keeper
3	1	280796767451234304	Perks: Beneficios. This job is flexible with your home schedule,there are also many other perks provided with the job.
1	1	430856910363844609	I can only send them to him! I dont care como me mire when i snapchat Poncho el tambien se ve pa la fregada lol jk jk
1	2	439807453438296065	My brother just left to Dallas I yo Keria ir
1	1	437833864652652544	@Milyl15 laying down watching tv haha wbu ? Quiero comer pero no me quiero levanter
1	1	416045489776119808	@Patty__Vel omg same here como que ni me entereso tanto. Estava entre si y no... lol
1	1	430924971276115969	@YoursTrulyXena haces los perros ladrar lmao
4	1	432028404330663936	The day I went to jonny's house  & we were eating granadas >>>  it was so perfect !!!
1	1	420273908550344704	@ServeChubbs chubbs get up and go outside perro we Gunna smoke
1	2	434171651781951488	I'm so tired! Tengo sueñoooo de a maiz I wanna go to sleep pero blahhh gotta wait for my love to call me pa poder dormir agusto:(
1	1	440238705228255232	Hotbox it in the rain >>>>
1	4	429819266993754112	This shit fuken pisses me off!!! Siempre tratando de aser de las bancas de adentro!!!!
1	2	345578606405242881	Something came up: Algo surgió (Un problema) Sorry, something came up and I can't make it to the party
1	2	436408280391245824	@adaelisabethh pero enserio !! Lol it's like there meant to break
1	2	435307768451330048	@Milyl15 lmfao con el pescueso bien torciado
2	2	422315099575959552	@EricaYolli ya tas peda lmao
1	1	416061931317784577	Tiene puro porn
1	1	430214086287056896	Quien se echa una bedtime story?!?!??
1	1	436289768243335168	@ArisR_xo y me quedo bien grande!!!! I struggled all day till my cousin kary and her mom figured a way to keep it up lol
2	1	433625603682496513	@eliascoleman oki, ya lo adicioné a la lista have a good one
2	1	425457884294414336	@PresshDestiny lol vale todos los dias!! Except holidays :p
2	1	301861880346062848	@the_Niish yes, exactamente es así :)
2	1	432762309539155968	@princessjaaaay lol by where ?(x , the one by torres is fuego
1	1	418319320020557824	Don't put tragos de amrgo licor cuzs ayi si ya valio y me acabo la bottle
1	2	355379017756577792	Smug: Engreído/Petulante. The villain had a smug grin on his face.
1	1	430351210655121408	@princessstacy_ @chelita1123 lmao Pinche Graciela you gonna like our plan Asi que ya no Agas
1	2	437019481139732480	@BallupWitCeeLos lmao a maña pa todo !! Yor going by car ? , damm make some firme ass crumble de master kush
2	1	428354694830780416	@kcarrera25 ima go sleepover your casa over the summer for a whole week! And thats good to hear asi me gusta  
1	1	420015702041305088	The banda was cracking earlier
1	1	430445027580313600	@beckieamore haha se te borro de la mente ? Como hace estado ?
2	1	422608618890870786	@elizaaaabethhh_ @sanluispotoyees Awww estoppppp me vas a hacer chillar prima :'). Lol jk but so sweet
4	1	431894250108645376	@BettyyBoo_ Happy Birthday to my amazing Mother and tio ♡ k estan con nosotros siempre!! :)
1	1	419516050439282688	And then me dice ke me peine
3	1	428306910429708288	@_2Gay4You_ ha pos have fun its pretty te subes al horse its cute lol
1	3	306119637811216384	Debbie Downer: Una persona a la que le gusta bajarle el estado de ánimo de un grupo. Becky is so pessimistic, she is such a Debbie Downer.
2	2	428394523064934400	You know I miss u so why I gotta text u I miss u if u already know tampoko te emociomes lol
2	1	299314349263167488	@andres_romero17 depende del contexto pero eso fue lo primero q se me vino a la cabeza, that is a good one!
2	2	436190071025192960	@_itskayyyyy y tu caro ? Lol that's a sick mission haha  , when do you wanna catch that flight ?
2	1	306911251798315009	@andres_romero19 Cuando algo se te mete entre ceja y ceja, lo haces o lo haces you are hell-bent on learning English, you are determined :)
1	1	440234186058637312	Gunna finish up the rest of that chapo og
2	1	422424486227357696	@dankykaren_ ohh so you gotta get ready lol , I don't have shit todo till tommorow morning haha #adescansar
1	3	306872084313825280	He has a thick accent=Habla muy mal/no le entiendo Ejemplo en español Todos decimos "cazar" con diferent acento pero nadie dice "cacar/camar
2	1	309009490731233280	Whatnot: Cualquiera/Todos esos. I like tropical fruits: guava, mangoes, papayas, and whatnot.
1	1	423118261312438272	In class toda sleepy
2	1	440251285929873408	@_itskayyyyy lmao your current twiticon tho >>>
1	1	429876402104463360	@_BBonjour osea ya vas a regresar a tu dieta de lechuga y ravanos ? #veganlife
1	1	430494766539620353	@princessstacy_ @chelita1123 Pinche Graciela Echando la Mala Sal you Needa know the plan
2	1	417470178998231040	Well ya me bañe so tomorrow i can go a tamasopo :)
1	2	296022679100739585	What are you running from: De qué huyes? What is it that you’re so scared of? What are you running from? Your past? Your fears?
1	2	423118068017922049	When the dust settles:Cuando pase la tormenta/When the dust settles & emotions aren't running high,we can make a decision about the divorce
1	1	437483519141359616	@itsseric_ your the next chapo
3	1	430496200081428480	@princessstacy_ @chelita1123 Lmao Va Ser Evento Del Año  It's Gonna Be A Ride Or Die Thaang
1	1	423360688501686272	@ServeChubbs when my dad comes get the ipod from him and put it to charge porfas ?
2	2	415947492228730880	When your bf doesnt like your new hair..nimodo se chingo lmao :D
2	1	430329594739048448	@rvictoriamiguez yo usaría United we stand. Have a great week :)
1	1	421185137108217856	Cuzs me dormi bien early a las 7
1	1	426870068538904577	@crystal_jaimes whats going on? But yeah txt me mejor
2	1	432766469311438848	@erikaamandaaa jajaja mensa keep telling yourself that :p
1	3	418078458653048832	@arianaesierra son puiro que mujeres !!! lol , i mean i think ur girl would want to see you act like a man not a bitch!! #neta
5	1	436368455726419968	@Lesambam: @aristeodgo95 oh gosh babe/.
2	1	304374148191367168	@fer_spindola no solo es eso, es tienda de ropa en general, sports outfitter's tienda de ropa deportiva :) solo q no la usamos
1	2	329754185757237249	Get bent out of shape: Ofenderse. All I said was that you’re gaining weight, don’t get all bent out of shape because of it.
1	1	421152356449783808	@AlanTorres8484 ehh nothing much ya casi no salgo..lol miracle I know y tu?
2	1	438040628375478273	Grocery shopping: Ir de compras a la tienda de comestibles.  I like grocery shopping at night because it's less crowded.
3	1	418056749321428993	@Garcia_L1207 pinche liz!!! You make my days!!
2	1	427202579915735041	@_BBonjour okay then at te caigo en la noche mujer  , #felizcumplanos once again
1	2	426207960625188864	@sanluispotoyees That's why the bottom of yo foot say "MADE IN CHINA" head assss
2	1	428763254110707712	My dad la puso a mi nombre since I was lil :)
1	2	421151011927883776	@AlanTorres8484 well duh thats how it should be..si no k aburrido si nomas te digo hola..lol
1	2	276743697142530048	Stalking. Acechar. After they broke up, he facebook stalked her to see if she had a new man in her life
3	1	288350120175607808	Yummy: Sabroso. This Italian dish is yummy!
3	1	288774537573707776	I’m Flattered: Me halaga/Estoy halagado. I’m flattered to hear that you’re coming to my baby shower.
2	1	433986679313936384	Don't procrastinate  No dejes para mañana lo que puedes hacer hoy :)
1	1	436004648025985025	@hellachingona my mugg. Santa claus y le.puse ho ho ho
2	1	427140345541832704	@_steffers24 haha perks of having a job lol #nopostacabron
1	1	280813037747855360	Quirk: Peculiaridades. Get to know the quirks of a person before you move in with them.
2	1	422298899550707712	@EricaYolli lol Algo asi! Esque yo soy de amanesidas!!! #Nocturnal #NightLife #MoreFun
2	2	347064405772627968	Don’t get me wrong: No me malinterpretes. Don't get me wrong, I love children, but they’re just not for me.
1	1	422208729035968512	Jk jk yo mo miro eso
1	2	421904391340183554	Lol jk no te espantes
1	5	430728002884759552	@arelyyy_090812 Ni good morning ni nada NAHHHHHH PUDRETE!!
1	1	411180301784604673	Thirsty Thursday or cielo?? Hmm...lol jk I have finals to take care of.
3	1	417726247850872832	My tio Crispin deserves all the respect in the world!!! He is one of the realist man out there!!!
1	1	418988648197931009	Cuzs damm idk me entro curiosidad
1	3	423476257783701504	Yo! Where the fuck my mom at? Traigo Hambre y Ella de callejera No! No! No! No!!! Yo quiero Breakfast k se venga Home NOW!!! *Calling Her*..
1	3	434182791509467136	@melissaamora daaaam that sucks lol nimodo
1	1	313710185757691905	We’re done: Ya terminamos MUCHO más usado que finish. We’re done talking, this conversation is over.
1	4	424361237867024384	@Patty__Vel omg i hate it! My mom  tells us how her and her sisters hated when mi gpa no le decia si o no and im like thts how i feel!
3	1	434171143461675008	@_shedopeee congrats! But ehh that ain't nun! In a month me & my boo will have been together for 3 years;) #HateOnIt lol jkjk Felizidades^.^
1	1	430965687528353792	Estoy dreaming con la Carmen Salinas
1	1	436538719038742529	Turn Significa varias cosas una es cumplir XX años I can’t believe you’re just turning twenty-one!
1	1	276857782135820288	@HablaBienIngles Se me olvidó la traducción, algo así como Homewrecker: Quitamaridos no me gusta mucho pero es parte de aprender vocabulario
2	1	438014327132794880	@SilvaVaneza8 ohhh okay pues(:
1	2	422989376893644801	Like forreal why do ppl think its nasty to sleep with socks?! Yo no duermo sin socks!
2	1	426197829602643968	@sanluispotoyees lol jk but gracias corazon
1	2	437676577703223297	@Milyl15 lol ni dinero tengo pa comida orita voy a friar unos huevos con papa y chile
1	1	439836705361653760	Ya Kiero Que Mi Dad Agarre Las Taxas
3	2	422626612295655424	@_BBonjour pendejo no me creo!! Pero guapo soy lmao , chales let's go get nachos from Alberto's !!
1	1	288789648870866945	Dimples: Hoyuelos. What makes her unique is that she only has one dimple (on the left cheek).
2	2	403286853131853824	IM JUST SOOOO TIRED RIGHT NOW JAJAJ
1	1	432643033692004354	La Suegra was like yo Voy Por ti Mija I'm like alright
1	2	341983011937587200	So much of a friend: (Expresión sarcástica) Que tan buen amigo. She hid many things from me, so much of a friend.
1	3	429118797899763712	@crystal_jaimes @EricaYolli nimodo asi pasa!! Mirame a mi xD ya somos dos fuck it...
2	1	432315813052162048	@El_Ctoni haha va valiendo madres cao
1	1	416470518917636096	@95Caldera haha right!! And then she called to see "a que horas llegavamos" but in reality she called to ask about el chisme lmaoo
2	1	436197595463966720	@Shels_xo jajaja naa potna i got some stuff to take care of today lol
1	2	417142488172728320	Idk why females like my eyes parecen de pinche camaron
1	1	436713167402438656	Dijo mi pa "lo que causa ser el baby de la casa" but then again el la consiente mucho!
1	1	432182619367669761	@valehtx forreal? I'm different yo hasta agarro la peda again
1	2	422283010658942977	@elizaaaabethhh_ lmao its funny cause primero andan hablando d uno y luego vienen a pedir favores & I'm just like nah buscenle x otro lado!
1	2	289393651761692672	Wimp: Endeble/Debilucho. Come on don’t be a wimp, get in the water!
1	2	301919924698365953	@tommyshen18 una i como en español para big? yo entiendo lo q dices pero trust me, you cerebro te engaña :( a mi también me engañaba
3	1	409192850740367360	@ThatGirlYahs: Amar Te Duele >>>>> one of the best movies ever!!!!!
1	1	428583343475531776	@Yaritzaa__ enserio !!! No type of rain lol it's actually been kinda warm #nopostacabron
1	2	417690863653773313	@Garcia_L1207 mendiga loka! Y cuanto se hace?! Lol
2	1	415183091829727232	I heard a saying k "mientras el hombre esconde a su amante, la mujer lo presenta como amigo?" Sera sierto..lol
1	2	425983084874723328	Mannn im so tired y eso que me quede dormida imagine if i didnt!
1	1	430049102253268992	I wonder if ol dude still sleepin in chikinalgas car
1	1	421904717254389760	Ima try to stay single por un year aver si puedo
2	1	412033415425187840	Porque me vale, vale todo ehhhh lets goo... #turnup haha jk
1	3	422874472383655936	@crystal_jaimes it sure is!! :) Haha tell me abt it me lo disen todos los dias..but fuck it k se awuiten los feos! Lol
1	1	289185948124708865	@josalequi estudia un sonido por dia, repite las palabras y cuando tengas las vocales sigue con dipt, luego puedes hablar con un teacher
2	2	414016086065942529	Porque no pudo ser some other week!! Thats just great..
1	1	413006488215756800	And tomorrow going to the pulga to get my remote fixed and finally buy the headlights my car needs jajaha
1	1	425382739114594304	Squinting. Entrecerrar los ojos (como para enfocar bien) I got glasses because I couldn't stop squinting.
1	2	430135720162779136	@JavierCortez23 fuck it con que sea food
2	1	430036052834025472	@LuuFive fresh ass Tommy shirt !! #demarca
1	1	437321874859495424	I wonder if everyone would make a big deal if twitter were around during guero palmas time
1	1	417150297278935040	@MexicanMambaa24: parents that let they're daughters date & dance before she's 15 I find no point of making her a quince. #myopinion
1	1	439419236608270336	Yo kiero Pretzels lol
1	1	431624849543270400	@princessstacy_ @chelita1123 I yo Como  Orita Mando a Mis new homies  jk Dile a Jose
1	1	413006026900652032	I wish I had more money. .....better yet, ima go and get more money jajaja closing shift again tonight
1	1	433077292684697600	@Milyl15 siento lo mismo cuando hablan de esclavos y doctor king , pero un real mente es muy fácil ese corso todo esta en la internet
